person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,loan_burden,loan_burden_category,credit_score_category,income_category,age_category
22.0,female,High School,54342.0,0,RENT,9425.0,MEDICAL,13.49,0.17,2.0,646,Yes,0,0.17343859261712855,Medium,Average,Medium,Young
23.0,female,Associate,78962.0,3,MORTGAGE,4400.0,DEBTCONSOLIDATION,11.36,0.06,4.0,605,Yes,0,0.05572300600288747,Low,Average,Medium,Young
24.0,male,Bachelor,31241.0,0,RENT,9450.0,MEDICAL,6.62,0.3,4.0,647,No,1,0.3024871162894914,High,Average,Low,Young
23.0,male,Associate,78809.0,2,MORTGAGE,8000.0,PERSONAL,7.14,0.1,4.0,643,Yes,0,0.10151124871524826,Medium,Average,Medium,Young
21.0,female,Bachelor,32394.0,0,RENT,9450.0,DEBTCONSOLIDATION,16.77,0.29,2.0,547,No,1,0.2917206890164845,Medium,Poor,Low,Young
24.0,male,High School,79052.0,0,MORTGAGE,8500.0,EDUCATION,7.51,0.11,2.0,593,Yes,0,0.10752416131154177,Medium,Average,Medium,Young
24.0,male,Bachelor,41389.0,3,RENT,9450.0,PERSONAL,7.66,0.23,2.0,651,No,1,0.2283215347072894,Medium,Average,Medium,Young
24.0,female,Bachelor,79020.0,2,MORTGAGE,14000.0,VENTURE,15.31,0.18,4.0,534,Yes,0,0.1771703366236396,Medium,Poor,Medium,Young
26.0,female,Bachelor,42173.0,8,RENT,9450.0,MEDICAL,15.62,0.22,3.0,534,No,1,0.22407701610034855,Medium,Poor,Medium,Adult
25.0,male,Bachelor,23960.0,5,RENT,9500.0,VENTURE,7.88,0.4,4.0,584,No,1,0.3964941569282137,High,Average,Low,Young
26.0,female,High School,79256.0,1,OWN,7000.0,MEDICAL,13.92,0.09,3.0,659,No,0,0.08832138891692742,Low,Average,Medium,Adult
22.0,female,Bachelor,79259.0,2,OWN,3000.0,MEDICAL,13.92,0.04,4.0,643,Yes,0,0.03785059110006435,Low,Average,Medium,Young
21.0,male,Bachelor,25359.0,0,RENT,9500.0,VENTURE,8.9,0.37,4.0,622,No,1,0.374620450333215,High,Average,Low,Young
23.0,male,Bachelor,78736.0,3,MORTGAGE,6000.0,EDUCATION,11.48,0.08,4.0,658,Yes,0,0.07620402357244463,Low,Average,Medium,Young
23.0,female,High School,78869.0,2,MORTGAGE,7500.0,EDUCATION,8.59,0.1,3.0,652,Yes,0,0.09509439703812651,Low,Average,Medium,Young
24.0,male,Bachelor,28847.0,3,RENT,9500.0,DEBTCONSOLIDATION,19.04,0.33,4.0,658,No,1,0.32932367317225364,High,Average,Low,Young
22.0,male,Associate,33047.0,3,RENT,9500.0,DEBTCONSOLIDATION,15.33,0.29,3.0,656,No,1,0.28746936181801674,Medium,Average,Low,Young
24.0,male,High School,34790.0,2,RENT,9500.0,MEDICAL,5.99,0.27,3.0,593,No,1,0.2730669732681805,Medium,Average,Low,Young
26.0,male,Associate,34559.0,2,RENT,9500.0,MEDICAL,8.94,0.27,4.0,504,No,1,0.27489221331635755,Medium,Poor,Low,Adult
24.0,male,High School,36947.0,0,RENT,9500.0,VENTURE,13.92,0.26,2.0,680,No,1,0.257125071047717,Medium,Good,Low,Young
22.0,male,Associate,38871.0,0,RENT,9500.0,PERSONAL,13.57,0.24,3.0,711,No,0,0.2443981374289316,Medium,Good,Low,Young
23.0,male,Associate,78992.0,1,MORTGAGE,20000.0,EDUCATION,12.18,0.25,4.0,655,No,0,0.2531901964755925,Medium,Average,Medium,Young
24.0,female,High School,45734.0,1,RENT,9500.0,MEDICAL,10.99,0.21,2.0,581,No,0,0.20772291949096952,Medium,Average,Medium,Young
24.0,female,High School,78829.0,4,MORTGAGE,10000.0,MEDICAL,8.59,0.13,3.0,578,Yes,0,0.1268568673965165,Medium,Poor,Medium,Young
23.0,male,Bachelor,42028.0,1,RENT,9500.0,VENTURE,11.01,0.23,3.0,685,No,1,0.22603978300180833,Medium,Good,Medium,Young
24.0,female,Bachelor,71730.0,2,OWN,12000.0,MEDICAL,17.74,0.17,2.0,655,No,1,0.1672940192388122,Medium,Average,Medium,Young
22.0,female,Bachelor,71937.0,0,OTHER,12000.0,MEDICAL,11.01,0.17,3.0,529,No,1,0.1668126277159181,Medium,Poor,Medium,Young
22.0,male,High School,79113.0,0,MORTGAGE,17000.0,VENTURE,8.94,0.21,2.0,531,Yes,0,0.21488250982771478,Medium,Poor,Medium,Young
23.0,male,Associate,50315.0,0,RENT,9500.0,EDUCATION,7.88,0.19,2.0,642,Yes,0,0.18881049388850243,Medium,Average,Medium,Young
23.0,male,Master,53884.0,2,RENT,9500.0,EDUCATION,11.26,0.18,2.0,667,Yes,0,0.1763046544428773,Medium,Average,Medium,Young
25.0,male,Bachelor,56100.0,4,RENT,9500.0,MEDICAL,11.01,0.17,3.0,644,Yes,0,0.16934046345811052,Medium,Average,Medium,Young
25.0,male,Bachelor,56908.0,2,RENT,9500.0,EDUCATION,6.76,0.17,3.0,660,Yes,0,0.16693610740141984,Medium,Average,Medium,Young
23.0,male,Associate,49506.0,1,RENT,9500.0,HOMEIMPROVEMENT,14.74,0.19,4.0,640,No,1,0.1918959318062457,Medium,Average,Medium,Young
26.0,male,Bachelor,57179.0,6,RENT,9500.0,PERSONAL,12.87,0.17,4.0,591,Yes,0,0.166144913342311,Medium,Average,Medium,Adult
25.0,male,Master,79057.0,4,MORTGAGE,15000.0,HOMEIMPROVEMENT,11.48,0.19,4.0,606,Yes,0,0.1897365192203094,Medium,Average,Medium,Young
22.0,male,High School,78753.0,0,OWN,5000.0,VENTURE,15.37,0.06,4.0,603,Yes,0,0.06348964483892677,Low,Average,Medium,Young
22.0,male,Bachelor,71855.0,0,OTHER,15000.0,DEBTCONSOLIDATION,11.01,0.21,2.0,668,No,1,0.20875374017117806,Medium,Average,Medium,Young
24.0,male,High School,59471.0,2,RENT,9500.0,MEDICAL,12.73,0.16,4.0,632,Yes,0,0.1597417228565183,Medium,Average,Medium,Young
24.0,male,High School,71793.0,0,MORTGAGE,6800.0,DEBTCONSOLIDATION,12.53,0.09,4.0,620,No,1,0.09471675511540122,Low,Average,Medium,Young
22.0,male,High School,79092.0,0,MORTGAGE,1500.0,VENTURE,9.32,0.02,2.0,504,No,0,0.018965255651646185,Low,Poor,Medium,Young
22.0,male,Master,60629.0,0,RENT,9500.0,MEDICAL,6.99,0.16,2.0,566,Yes,0,0.15669069257286117,Medium,Poor,Medium,Young
24.0,female,High School,64220.0,1,RENT,9500.0,EDUCATION,14.79,0.15,3.0,561,Yes,0,0.14792899408284024,Medium,Poor,Medium,Young
26.0,male,Associate,78961.0,0,MORTGAGE,9250.0,MEDICAL,11.01,0.12,2.0,577,Yes,0,0.1171464393814668,Medium,Poor,Medium,Adult
23.0,male,Associate,65677.0,1,RENT,9500.0,MEDICAL,14.65,0.14,2.0,605,Yes,0,0.14464728900528342,Medium,Average,Medium,Young
26.0,female,Master,66224.0,3,RENT,9500.0,EDUCATION,16.29,0.14,2.0,577,Yes,0,0.14345252476443585,Medium,Poor,Medium,Adult
24.0,male,Associate,66757.0,2,RENT,9500.0,VENTURE,9.63,0.14,4.0,642,Yes,0,0.14230717377952873,Medium,Average,Medium,Young
23.0,male,High School,79006.0,0,MORTGAGE,15000.0,EDUCATION,10.95,0.19,3.0,674,No,0,0.18985899805078096,Medium,Good,Medium,Young
25.0,male,Associate,78765.0,6,MORTGAGE,7500.0,PERSONAL,13.47,0.1,4.0,645,No,0,0.09521995810321844,Low,Average,Medium,Young
22.0,male,Associate,68594.0,1,RENT,9500.0,DEBTCONSOLIDATION,8.9,0.14,4.0,593,Yes,0,0.13849607837420183,Medium,Average,Medium,Young
22.0,male,High School,72173.0,0,MORTGAGE,19750.0,DEBTCONSOLIDATION,14.11,0.27,3.0,657,No,1,0.27364804012580884,Medium,Average,Medium,Young
25.0,male,Associate,69350.0,4,RENT,9500.0,EDUCATION,6.17,0.14,4.0,677,Yes,0,0.136986301369863,Medium,Good,Medium,Young
25.0,male,Bachelor,69642.0,1,RENT,9500.0,HOMEIMPROVEMENT,12.53,0.14,4.0,574,Yes,0,0.13641193532638352,Medium,Poor,Medium,Young
25.0,male,High School,78924.0,2,MORTGAGE,2000.0,DEBTCONSOLIDATION,7.37,0.03,2.0,608,No,0,0.02534083422026253,Low,Average,Medium,Young
22.0,male,Master,79058.0,0,MORTGAGE,9000.0,EDUCATION,9.63,0.11,3.0,609,No,0,0.11384047155253105,Medium,Average,Medium,Young
25.0,male,Bachelor,74301.0,2,RENT,9500.0,VENTURE,7.51,0.13,2.0,675,Yes,0,0.127858306079326,Medium,Good,Medium,Young
25.0,male,Bachelor,82715.0,2,RENT,9500.0,DEBTCONSOLIDATION,7.14,0.11,3.0,658,No,0,0.11485220334884845,Medium,Average,High,Young
26.0,female,Associate,78629.0,1,MORTGAGE,5000.0,EDUCATION,11.89,0.06,4.0,666,No,0,0.06358976967785422,Low,Average,Medium,Adult
23.0,male,Master,79035.0,3,MORTGAGE,17600.0,VENTURE,12.72,0.22,3.0,685,No,0,0.22268615170494085,Medium,Good,Medium,Young
24.0,female,Associate,71615.0,0,RENT,9500.0,MEDICAL,16.49,0.13,3.0,648,No,1,0.1326537736507715,Medium,Average,Medium,Young
22.0,male,Associate,83859.0,1,RENT,9500.0,HOMEIMPROVEMENT,15.33,0.11,4.0,636,No,1,0.11328539572377443,Medium,Average,High,Young
26.0,male,Bachelor,78923.0,7,MORTGAGE,6000.0,EDUCATION,9.07,0.08,3.0,689,Yes,0,0.07602346590981082,Low,Good,Medium,Adult
24.0,female,High School,85366.0,0,RENT,9550.0,PERSONAL,7.49,0.11,3.0,632,Yes,0,0.1118712367921655,Medium,Average,High,Young
22.0,male,Bachelor,79025.0,0,MORTGAGE,7500.0,PERSONAL,10.08,0.09,4.0,641,No,0,0.09490667510281557,Low,Average,Medium,Young
23.0,male,Master,79303.0,0,MORTGAGE,5125.0,EDUCATION,10.71,0.06,4.0,602,No,0,0.06462555010529236,Low,Average,Medium,Young
25.0,male,Associate,78799.0,7,OWN,7000.0,PERSONAL,11.66,0.09,4.0,642,No,0,0.08883361463977969,Low,Average,Medium,Young
22.0,female,High School,52938.0,0,RENT,9575.0,DEBTCONSOLIDATION,6.62,0.18,3.0,579,Yes,0,0.18087196342891684,Medium,Poor,Medium,Young
22.0,male,Bachelor,26980.0,0,RENT,9600.0,EDUCATION,7.49,0.36,2.0,589,No,1,0.3558191252779837,High,Average,Low,Young
23.0,female,High School,27334.0,5,RENT,9600.0,EDUCATION,13.16,0.35,2.0,671,No,1,0.351210946074486,High,Good,Low,Young
25.0,female,Bachelor,30050.0,3,RENT,9600.0,PERSONAL,11.71,0.32,4.0,584,No,1,0.3194675540765391,High,Average,Low,Young
21.0,male,Master,29730.0,0,RENT,9600.0,HOMEIMPROVEMENT,14.27,0.32,4.0,671,No,1,0.3229061553985873,High,Good,Low,Young
23.0,male,High School,30109.0,2,RENT,9600.0,PERSONAL,9.99,0.32,4.0,645,No,1,0.31884154239596135,High,Average,Low,Young
23.0,female,Bachelor,79086.0,3,MORTGAGE,15000.0,EDUCATION,14.5,0.19,4.0,561,No,0,0.18966694484485244,Medium,Poor,Medium,Young
23.0,female,Bachelor,78868.0,0,MORTGAGE,4000.0,EDUCATION,7.75,0.05,2.0,658,No,0,0.050717654815641326,Low,Average,Medium,Young
23.0,female,Master,79056.0,0,MORTGAGE,12800.0,PERSONAL,8.38,0.16,2.0,646,Yes,0,0.16191054442420563,Medium,Average,Medium,Young
23.0,female,Associate,79313.0,0,MORTGAGE,5000.0,PERSONAL,7.43,0.06,4.0,636,Yes,0,0.06304136774551461,Low,Average,Medium,Young
22.0,female,Associate,79260.0,3,MORTGAGE,12500.0,VENTURE,6.03,0.16,4.0,563,Yes,0,0.15770880645975272,Medium,Poor,Medium,Young
22.0,female,High School,78920.0,0,MORTGAGE,5500.0,MEDICAL,6.03,0.07,2.0,643,No,0,0.06969082615306639,Low,Average,Medium,Young
24.0,female,High School,78662.0,2,MORTGAGE,3600.0,HOMEIMPROVEMENT,13.49,0.05,4.0,535,Yes,0,0.04576542676260456,Low,Poor,Medium,Young
21.0,male,Bachelor,35870.0,0,RENT,9600.0,EDUCATION,10.37,0.27,3.0,673,No,1,0.2676331195985503,Medium,Good,Low,Young
22.0,female,Bachelor,79346.0,3,OWN,4000.0,VENTURE,10.99,0.05,3.0,624,Yes,0,0.05041211907342525,Low,Average,Medium,Young
21.0,female,Master,78901.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,9.99,0.06,3.0,635,Yes,0,0.06337055297144523,Low,Average,Medium,Young
23.0,female,Associate,41237.0,1,RENT,9600.0,VENTURE,11.01,0.23,4.0,645,No,0,0.23280064020176056,Medium,Average,Medium,Young
26.0,male,Master,41924.0,2,RENT,9600.0,MEDICAL,9.88,0.23,2.0,603,No,0,0.2289857837992558,Medium,Average,Medium,Adult
25.0,male,High School,78927.0,1,MORTGAGE,4500.0,MEDICAL,6.92,0.06,2.0,626,Yes,0,0.05701470979512714,Low,Average,Medium,Young
22.0,female,Bachelor,79032.0,0,MORTGAGE,6500.0,EDUCATION,11.01,0.08,2.0,520,Yes,0,0.08224516651482944,Low,Poor,Medium,Young
22.0,female,Bachelor,78955.0,0,MORTGAGE,6500.0,MEDICAL,9.25,0.08,4.0,649,No,0,0.08232537521372935,Low,Average,Medium,Young
26.0,male,Master,79210.0,0,MORTGAGE,20000.0,HOMEIMPROVEMENT,10.36,0.25,3.0,547,Yes,0,0.2524933720489837,Medium,Poor,Medium,Adult
25.0,male,High School,41613.0,3,RENT,9600.0,MEDICAL,7.88,0.23,4.0,539,Yes,0,0.23069713791363275,Medium,Poor,Medium,Young
23.0,female,Associate,42587.0,0,RENT,9600.0,DEBTCONSOLIDATION,16.02,0.23,3.0,644,No,1,0.22542090309249302,Medium,Average,Medium,Young
22.0,female,Bachelor,42919.0,2,RENT,9600.0,PERSONAL,19.16,0.22,2.0,626,No,1,0.2236771593000769,Medium,Average,Medium,Young
25.0,male,High School,42765.0,7,RENT,9600.0,VENTURE,9.91,0.22,2.0,702,Yes,0,0.22448263767099264,Medium,Good,Medium,Young
23.0,female,Associate,78714.0,1,MORTGAGE,15000.0,PERSONAL,7.88,0.19,3.0,606,Yes,0,0.19056330512996417,Medium,Average,Medium,Young
22.0,female,High School,42705.0,0,RENT,9600.0,EDUCATION,11.99,0.22,4.0,644,Yes,0,0.2247980330172111,Medium,Average,Medium,Young
23.0,female,High School,43423.0,2,RENT,9600.0,VENTURE,11.89,0.22,2.0,592,No,0,0.22108099394330194,Medium,Average,Medium,Young
21.0,female,Bachelor,78771.0,0,MORTGAGE,1500.0,MEDICAL,7.88,0.02,4.0,592,No,0,0.019042541036675933,Low,Average,Medium,Young
24.0,male,Associate,36643.0,0,RENT,9600.0,MEDICAL,14.91,0.26,4.0,584,No,1,0.26198728270065225,Medium,Average,Low,Young
22.0,male,Associate,79025.0,0,MORTGAGE,13000.0,EDUCATION,13.23,0.16,2.0,593,Yes,0,0.16450490351154698,Medium,Average,Medium,Young
26.0,female,High School,45201.0,3,RENT,9600.0,PERSONAL,11.97,0.21,4.0,643,Yes,0,0.21238468175482844,Medium,Average,Medium,Adult
25.0,female,Master,37969.0,4,RENT,9600.0,DEBTCONSOLIDATION,16.77,0.25,3.0,674,No,1,0.25283784139692905,Medium,Good,Low,Young
23.0,female,Master,79057.0,3,OWN,7000.0,VENTURE,12.87,0.09,2.0,672,No,0,0.08854370896947772,Low,Good,Medium,Young
21.0,female,High School,46399.0,0,RENT,9600.0,DEBTCONSOLIDATION,13.11,0.21,4.0,605,Yes,0,0.2069010107976465,Medium,Average,Medium,Young
26.0,female,Associate,78890.0,5,MORTGAGE,5000.0,HOMEIMPROVEMENT,11.58,0.06,3.0,659,Yes,0,0.06337938902268982,Low,Average,Medium,Adult
23.0,male,High School,39252.0,0,RENT,9600.0,PERSONAL,13.48,0.24,3.0,603,No,1,0.24457352491592785,Medium,Average,Low,Young
25.0,male,Master,78943.0,2,MORTGAGE,5000.0,MEDICAL,13.47,0.06,3.0,676,Yes,0,0.0633368379717011,Low,Good,Medium,Young
24.0,female,Bachelor,49111.0,2,RENT,9600.0,VENTURE,14.65,0.2,4.0,701,No,0,0.19547555537455968,Medium,Good,Medium,Young
26.0,female,Bachelor,48791.0,3,RENT,9600.0,VENTURE,14.27,0.2,4.0,603,Yes,0,0.19675759873747206,Medium,Average,Medium,Adult
25.0,female,Bachelor,42031.0,2,RENT,9600.0,PERSONAL,14.54,0.23,2.0,685,No,1,0.22840284551878376,Medium,Good,Medium,Young
23.0,female,Bachelor,79253.0,0,MORTGAGE,9000.0,MEDICAL,14.79,0.11,4.0,594,Yes,0,0.11356036995444968,Medium,Average,Medium,Young
24.0,male,High School,78996.0,2,MORTGAGE,18000.0,VENTURE,10.25,0.23,4.0,695,Yes,0,0.22785963846270696,Medium,Good,Medium,Young
22.0,male,Bachelor,48471.0,0,RENT,9600.0,MEDICAL,14.72,0.2,2.0,587,Yes,0,0.19805656990777992,Medium,Average,Medium,Young
22.0,male,Associate,78823.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.14,0.05,4.0,624,Yes,0,0.0507466094921533,Low,Average,Medium,Young
24.0,female,Associate,79121.0,0,MORTGAGE,3000.0,MEDICAL,11.26,0.04,3.0,677,Yes,0,0.03791660873851443,Low,Good,Medium,Young
21.0,male,Associate,79351.0,1,MORTGAGE,16075.0,VENTURE,11.01,0.2,3.0,614,No,0,0.20258093785837608,Medium,Average,Medium,Young
23.0,female,Associate,79373.0,1,OWN,18000.0,MEDICAL,10.99,0.23,4.0,621,No,0,0.22677736761871164,Medium,Average,Medium,Young
22.0,male,High School,79285.0,2,MORTGAGE,6500.0,EDUCATION,11.71,0.08,4.0,583,No,0,0.08198272056505014,Low,Average,Medium,Young
23.0,male,Bachelor,79314.0,0,MORTGAGE,20000.0,VENTURE,15.05,0.25,4.0,582,Yes,0,0.25216229165090653,Medium,Average,Medium,Young
22.0,female,Associate,44197.0,0,RENT,9600.0,EDUCATION,17.27,0.22,4.0,579,No,1,0.2172093128492884,Medium,Poor,Medium,Young
22.0,male,High School,79895.0,0,MORTGAGE,8000.0,EDUCATION,6.92,0.1,2.0,643,Yes,0,0.10013142249202078,Medium,Average,Medium,Young
25.0,male,High School,79330.0,4,MORTGAGE,8400.0,DEBTCONSOLIDATION,11.99,0.11,2.0,639,Yes,0,0.10588680196646919,Medium,Average,Medium,Young
21.0,male,Associate,79804.0,0,MORTGAGE,13250.0,VENTURE,10.37,0.17,4.0,618,No,0,0.16603177785574658,Medium,Average,Medium,Young
22.0,male,High School,51778.0,0,RENT,9600.0,EDUCATION,11.22,0.19,2.0,566,Yes,0,0.1854069295839932,Medium,Poor,Medium,Young
23.0,male,Bachelor,79217.0,0,MORTGAGE,16800.0,PERSONAL,11.01,0.21,2.0,670,Yes,0,0.21207569082393932,Medium,Average,Medium,Young
25.0,female,Bachelor,45645.0,0,RENT,9600.0,HOMEIMPROVEMENT,5.99,0.21,4.0,634,No,1,0.21031876437725927,Medium,Average,Medium,Young
22.0,male,Associate,47808.0,0,RENT,9600.0,PERSONAL,16.77,0.2,2.0,554,No,1,0.20080321285140562,Medium,Poor,Medium,Young
22.0,male,High School,55013.0,2,RENT,9600.0,EDUCATION,12.73,0.17,3.0,532,Yes,0,0.17450420809626815,Medium,Poor,Medium,Young
24.0,female,Bachelor,79707.0,0,OWN,5000.0,EDUCATION,10.74,0.06,2.0,702,No,0,0.06272974770095474,Low,Good,Medium,Young
21.0,male,Master,79826.0,0,MORTGAGE,3600.0,EDUCATION,15.99,0.05,3.0,654,No,0,0.04509808834214416,Low,Average,Medium,Young
23.0,female,Bachelor,54891.0,0,RENT,9600.0,EDUCATION,10.25,0.17,2.0,597,No,0,0.1748920588074548,Medium,Average,Medium,Young
21.0,male,Associate,55291.0,0,RENT,9600.0,MEDICAL,12.18,0.17,3.0,640,Yes,0,0.17362681087337903,Medium,Average,Medium,Young
25.0,male,Master,72586.0,3,MORTGAGE,6000.0,EDUCATION,16.45,0.08,4.0,699,No,1,0.08266056815363844,Low,Good,Medium,Young
26.0,male,High School,72407.0,8,MORTGAGE,21000.0,VENTURE,16.45,0.29,2.0,678,No,1,0.29002720731420994,Medium,Good,Medium,Adult
24.0,female,High School,79520.0,0,MORTGAGE,10000.0,VENTURE,11.01,0.13,3.0,650,Yes,0,0.12575452716297786,Medium,Average,Medium,Young
25.0,female,Bachelor,79835.0,2,MORTGAGE,10000.0,MEDICAL,11.78,0.13,2.0,679,Yes,0,0.1252583453372581,Medium,Good,Medium,Young
25.0,male,High School,79903.0,2,MORTGAGE,2000.0,EDUCATION,14.59,0.03,3.0,535,Yes,0,0.025030349298524462,Low,Poor,Medium,Young
22.0,female,High School,55975.0,0,RENT,9600.0,DEBTCONSOLIDATION,10.99,0.17,4.0,626,No,0,0.17150513622152747,Medium,Average,Medium,Young
23.0,male,Associate,80123.0,0,MORTGAGE,8800.0,EDUCATION,9.63,0.11,3.0,653,Yes,0,0.1098311346305056,Medium,Average,High,Young
22.0,male,Associate,80106.0,0,MORTGAGE,16800.0,MEDICAL,13.92,0.21,2.0,721,Yes,0,0.20972211819339376,Medium,Good,High,Young
26.0,male,Associate,58563.0,4,RENT,9600.0,EDUCATION,12.73,0.16,3.0,655,No,0,0.16392602837969367,Medium,Average,Medium,Adult
24.0,male,Bachelor,61127.0,0,RENT,9600.0,HOMEIMPROVEMENT,7.51,0.16,3.0,702,No,0,0.15705007607113058,Medium,Good,Medium,Young
24.0,male,Master,72732.0,4,MORTGAGE,1275.0,DEBTCONSOLIDATION,10.99,0.02,4.0,641,No,1,0.01753011054281472,Low,Average,Medium,Young
23.0,male,High School,61118.0,1,RENT,9600.0,EDUCATION,14.26,0.16,3.0,609,Yes,0,0.15707320265715502,Medium,Average,Medium,Young
24.0,male,Associate,61329.0,5,RENT,9600.0,HOMEIMPROVEMENT,11.01,0.16,2.0,656,Yes,0,0.15653279851293841,Medium,Average,Medium,Young
25.0,male,Associate,62095.0,2,RENT,9600.0,MEDICAL,11.01,0.15,2.0,563,No,0,0.1546018197922538,Medium,Poor,Medium,Young
24.0,male,Associate,80211.0,1,MORTGAGE,15000.0,PERSONAL,18.25,0.19,4.0,646,Yes,0,0.18700676964506116,Medium,Average,High,Young
24.0,female,Bachelor,54902.0,4,RENT,9600.0,DEBTCONSOLIDATION,15.31,0.17,3.0,618,No,1,0.1748570179592729,Medium,Average,Medium,Young
26.0,female,Associate,80365.0,4,OWN,18000.0,HOMEIMPROVEMENT,13.49,0.22,3.0,596,Yes,0,0.22397809991911902,Medium,Average,High,Adult
26.0,female,Master,72778.0,1,MORTGAGE,5000.0,MEDICAL,7.9,0.07,2.0,683,No,1,0.06870208029899146,Low,Good,Medium,Adult
26.0,male,Bachelor,64637.0,6,RENT,9600.0,VENTURE,11.71,0.15,2.0,713,Yes,0,0.14852174451165742,Medium,Good,Medium,Adult
21.0,male,High School,64494.0,0,RENT,9600.0,PERSONAL,11.01,0.15,4.0,662,No,0,0.14885105591217787,Medium,Average,Medium,Young
22.0,male,Master,64535.0,1,RENT,9600.0,VENTURE,7.66,0.15,4.0,639,Yes,0,0.14875648872704733,Medium,Average,Medium,Young
23.0,female,Associate,80188.0,0,MORTGAGE,15000.0,VENTURE,6.03,0.19,4.0,607,Yes,0,0.1870604080411034,Medium,Average,High,Young
22.0,male,High School,79856.0,0,MORTGAGE,6000.0,EDUCATION,7.9,0.08,3.0,651,No,0,0.07513524343818874,Low,Average,Medium,Young
22.0,female,Associate,65758.0,0,RENT,9600.0,PERSONAL,7.9,0.15,4.0,662,Yes,0,0.14598984154019282,Medium,Average,Medium,Young
22.0,male,High School,80349.0,0,MORTGAGE,6000.0,EDUCATION,7.51,0.07,2.0,609,No,0,0.0746742336556771,Low,Average,High,Young
22.0,female,Bachelor,80378.0,0,OWN,5000.0,EDUCATION,7.9,0.06,4.0,523,Yes,0,0.06220607628953196,Low,Poor,High,Young
22.0,female,Bachelor,79859.0,1,OWN,7500.0,DEBTCONSOLIDATION,17.58,0.09,4.0,636,Yes,0,0.0939155261147773,Low,Average,Medium,Young
25.0,male,Associate,73044.0,6,MORTGAGE,8000.0,HOMEIMPROVEMENT,14.27,0.11,3.0,662,No,1,0.10952302721647227,Medium,Average,Medium,Young
23.0,female,Associate,80483.0,0,MORTGAGE,6000.0,VENTURE,6.62,0.07,2.0,637,Yes,0,0.07454990494887119,Low,Average,High,Young
25.0,male,Associate,59777.0,1,RENT,9600.0,EDUCATION,7.51,0.16,2.0,584,No,1,0.16059688508958295,Medium,Average,Medium,Young
22.0,male,Bachelor,67040.0,0,RENT,9600.0,MEDICAL,8.9,0.14,4.0,682,No,0,0.1431980906921241,Medium,Good,Medium,Young
23.0,female,High School,66958.0,0,RENT,9600.0,VENTURE,7.49,0.14,2.0,630,No,0,0.14337345798858986,Medium,Average,Medium,Young
26.0,male,Bachelor,66996.0,3,RENT,9600.0,VENTURE,7.66,0.14,2.0,685,No,0,0.1432921368439907,Medium,Good,Medium,Adult
22.0,female,Master,60151.0,3,RENT,9600.0,DEBTCONSOLIDATION,11.01,0.16,2.0,580,No,1,0.15959834416717927,Medium,Poor,Medium,Young
23.0,male,Master,80133.0,1,MORTGAGE,3000.0,VENTURE,11.01,0.04,4.0,628,Yes,0,0.03743775972445809,Low,Average,High,Young
22.0,female,Bachelor,72794.0,1,MORTGAGE,14000.0,EDUCATION,7.49,0.19,2.0,708,No,1,0.19232354314916064,Medium,Good,Medium,Young
25.0,male,Associate,79957.0,2,OWN,15000.0,PERSONAL,7.49,0.19,4.0,641,Yes,0,0.18760083544905387,Medium,Average,Medium,Young
22.0,male,High School,80299.0,0,OWN,15000.0,VENTURE,14.79,0.19,3.0,605,Yes,0,0.186801828167225,Medium,Average,High,Young
26.0,female,Associate,70144.0,2,RENT,9600.0,EDUCATION,13.99,0.14,4.0,465,Yes,0,0.13686131386861314,Medium,Poor,Medium,Adult
23.0,male,Bachelor,73365.0,1,RENT,9600.0,EDUCATION,14.65,0.13,2.0,683,No,0,0.13085258638315272,Medium,Good,Medium,Young
22.0,male,Bachelor,73249.0,0,RENT,9600.0,PERSONAL,7.9,0.13,3.0,674,No,0,0.13105980969023467,Medium,Good,Medium,Young
25.0,male,Associate,73160.0,1,RENT,9600.0,DEBTCONSOLIDATION,7.9,0.13,2.0,635,Yes,0,0.13121924548933844,Medium,Average,Medium,Young
26.0,male,Master,80117.0,6,MORTGAGE,4000.0,PERSONAL,11.99,0.05,2.0,724,Yes,0,0.04992698178913339,Low,Good,High,Adult
23.0,female,Associate,80025.0,0,MORTGAGE,8750.0,EDUCATION,9.99,0.11,2.0,564,Yes,0,0.10934083099031552,Medium,Poor,High,Young
23.0,male,Bachelor,65502.0,0,RENT,9600.0,PERSONAL,20.0,0.15,2.0,652,No,1,0.14656041036914905,Medium,Average,Medium,Young
25.0,male,High School,65713.0,4,RENT,9600.0,HOMEIMPROVEMENT,15.62,0.15,2.0,697,No,1,0.14608981480072436,Medium,Good,Medium,Young
25.0,female,High School,80341.0,3,MORTGAGE,6600.0,MEDICAL,11.49,0.08,4.0,629,Yes,0,0.0821498363226746,Low,Average,High,Young
22.0,female,Associate,80633.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.49,0.12,3.0,569,Yes,0,0.12401870202026466,Medium,Poor,High,Young
23.0,male,Associate,80509.0,0,MORTGAGE,10000.0,PERSONAL,5.42,0.12,3.0,602,No,0,0.1242097156839608,Medium,Average,High,Young
